Case,No,Task,CC1,GN1,NS1,BU1,FA1,LD1,BZ1,FC1,FP1,RP1,PP1,KA1,SC1,TS1,NV1,MA1,LB1,AF1,HU1,Price1,CC2,GN2,NS2,BU2,FA2,LD2,BZ2,FC2,FP2,RP2,PP2,KA2,SC2,TS2,NV2,MA2,LB2,AF2,HU2,Price2,CC3,GN3,NS3,BU3,FA3,LD3,BZ3,FC3,FP3,RP3,PP3,KA3,SC3,TS3,NV3,MA3,LB3,AF3,HU3,Price3,CC4,GN4,NS4,BU4,FA4,LD4,BZ4,FC4,FP4,RP4,PP4,KA4,SC4,TS4,NV4,MA4,LB4,AF4,HU4,Price4,segmentind,yearind,milesind,nightind,pparkind,genderind,ageind,educind,regionind,Urbind,incomeind,Ch1,Ch2,Ch3,Ch4
1518,28826,3,0,0,0,5,2,0,1,1,0,1,0,0,0,3,3,1,0,1,0,5,0,0,0,3,2,0,2,1,0,1,0,0,0,2,3,3,0,2,0,5,0,0,0,1,2,0,2,2,0,2,0,0,0,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28827,4,0,2,2,0,0,1,0,0,4,0,0,1,0,1,0,3,3,0,2,6,0,2,1,0,0,3,0,0,2,0,0,1,0,2,0,4,1,0,2,7,0,2,2,0,0,3,0,0,4,0,0,2,0,2,0,4,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28828,5,3,2,4,0,0,0,3,0,0,0,1,0,1,0,0,4,0,2,1,12,2,2,5,0,0,0,3,0,0,0,1,0,3,0,0,3,0,1,2,4,1,1,4,0,0,0,3,0,0,0,1,0,1,0,0,4,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28829,6,3,0,0,2,0,2,0,1,2,0,1,2,0,3,2,0,0,0,0,3,3,0,0,5,0,2,0,2,3,0,3,1,0,3,3,0,0,0,0,12,2,0,0,2,0,2,0,1,2,0,3,1,0,3,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28830,7,0,0,3,0,1,1,0,1,0,2,3,0,3,0,0,2,3,0,0,7,0,0,5,0,2,1,0,1,0,2,2,0,3,0,0,1,4,0,0,6,0,0,3,0,2,1,0,1,0,2,3,0,3,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28831,8,0,0,0,6,1,0,2,0,1,1,0,0,0,0,1,0,2,1,1,7,0,0,0,3,2,0,2,0,2,1,0,0,0,0,3,0,4,2,2,8,0,0,0,6,1,0,3,0,2,1,0,0,0,0,3,0,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28832,9,3,2,0,0,2,1,0,0,0,2,0,2,1,3,0,0,0,2,0,3,3,2,0,0,1,3,0,0,0,1,0,1,2,1,0,0,0,2,0,2,1,1,0,0,1,2,0,0,0,2,0,1,3,2,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28833,10,0,1,1,1,0,0,3,2,0,0,3,1,0,1,0,0,0,0,2,3,0,1,5,4,0,0,2,1,0,0,1,2,0,3,0,0,0,0,1,8,0,2,4,4,0,0,1,2,0,0,3,2,0,2,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28834,11,3,1,0,0,2,0,3,0,1,0,3,0,0,0,2,1,4,0,0,2,1,1,0,0,2,0,3,0,4,0,3,0,0,0,3,2,2,0,0,5,2,1,0,0,2,0,3,0,3,0,3,0,0,0,2,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28835,12,2,0,1,3,0,0,0,1,3,0,0,0,2,2,0,0,1,3,0,3,2,0,2,1,0,0,0,1,2,0,0,0,2,1,0,0,4,1,0,9,3,0,1,5,0,0,0,2,3,0,0,0,2,1,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28836,13,0,1,0,0,0,2,0,2,0,2,0,1,0,0,1,4,0,1,1,6,0,2,0,0,0,1,0,1,0,1,0,1,0,0,2,4,0,3,1,3,0,1,0,0,0,1,0,2,0,1,0,2,0,0,3,1,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28837,14,2,0,5,6,2,2,0,0,0,1,1,0,0,0,3,0,0,0,1,10,3,0,1,2,1,3,0,0,0,1,1,0,0,0,3,0,0,0,2,6,3,0,4,2,1,3,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28838,15,0,0,0,5,2,0,1,0,4,0,0,2,4,3,0,4,4,0,0,2,0,0,0,5,1,0,2,0,2,0,0,2,3,3,0,3,1,0,0,2,0,0,0,3,1,0,3,0,3,0,0,1,1,2,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28839,16,0,0,1,0,0,2,3,0,2,0,1,2,4,0,2,0,0,2,0,4,0,0,1,0,0,3,3,0,3,0,3,2,3,0,1,0,0,2,0,9,0,0,3,0,0,3,2,0,3,0,2,1,4,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28840,17,3,2,0,0,0,0,2,2,0,1,0,0,0,3,0,1,1,0,1,10,2,2,0,0,0,0,2,1,0,2,0,0,0,1,0,2,1,0,1,2,3,1,0,0,0,0,2,1,0,1,0,0,0,2,0,1,3,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28841,18,0,2,5,1,0,0,0,0,3,2,3,0,0,2,0,2,0,1,0,3,0,2,1,4,0,0,0,0,3,1,1,0,0,2,0,4,0,2,0,6,0,1,2,1,0,0,0,0,4,1,2,0,0,2,0,2,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1518,28842,19,3,0,0,0,2,3,0,2,0,0,0,2,4,0,3,0,3,0,2,7,3,0,0,0,1,1,0,2,0,0,0,2,3,0,1,0,3,0,2,5,2,0,0,0,2,1,0,2,0,0,0,2,1,0,2,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,5,1,4,6,3,2,6,,,,
1519,28843,1,0,1,0,0,0,0,0,1,0,1,0,2,1,2,2,0,3,2,0,7,0,1,0,0,0,0,0,1,0,1,0,2,4,1,1,0,2,2,0,11,0,1,0,0,0,0,0,1,0,2,0,2,1,1,1,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28844,2,1,0,3,0,2,3,1,0,1,0,2,0,0,0,0,4,0,0,1,12,1,0,4,0,2,1,3,0,3,0,1,0,0,0,0,4,0,0,1,4,1,0,3,0,1,2,2,0,2,0,3,0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28845,3,0,2,1,6,0,0,3,2,2,0,0,2,0,0,0,0,3,0,1,12,0,2,3,6,0,0,1,1,4,0,0,1,0,0,0,0,4,0,1,6,0,2,5,3,0,0,3,1,1,0,0,2,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28846,4,1,0,0,1,1,2,0,0,0,2,0,0,1,1,0,2,0,2,0,1,2,0,0,6,1,2,0,0,0,2,0,0,2,1,0,4,0,2,0,7,2,0,0,5,1,3,0,0,0,1,0,0,3,1,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28847,5,3,2,0,0,1,0,0,0,0,0,2,1,2,0,2,3,0,0,2,4,1,1,0,0,2,0,0,0,0,0,2,2,3,0,2,3,0,0,1,1,2,1,0,0,1,0,0,0,0,0,1,2,2,0,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28848,6,0,0,0,3,0,2,2,0,3,2,3,0,0,0,1,0,4,1,0,1,0,0,0,4,0,3,3,0,1,2,2,0,0,0,1,0,1,1,0,12,0,0,0,2,0,2,1,0,4,1,2,0,0,0,2,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28849,7,0,0,2,1,2,0,0,1,0,0,1,0,1,3,1,0,0,0,2,6,0,0,4,2,1,0,0,2,0,0,1,0,4,1,1,0,0,0,2,2,0,0,4,3,1,0,0,1,0,0,3,0,1,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28850,8,1,1,5,0,0,0,1,0,1,0,0,0,0,2,0,1,4,1,0,1,2,1,1,0,0,0,2,0,4,0,0,0,0,2,0,3,4,3,0,7,1,2,2,0,0,0,1,0,3,0,0,0,0,2,0,1,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28851,9,3,0,0,0,0,2,3,2,0,1,0,2,0,0,3,0,4,0,2,4,2,0,0,0,0,3,3,2,0,2,0,2,0,0,2,0,2,0,2,10,3,0,0,0,0,1,1,2,0,1,0,1,0,0,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28852,10,0,2,3,0,0,3,0,1,0,1,3,0,2,0,0,3,0,1,0,1,0,2,4,0,0,2,0,2,0,2,2,0,1,0,0,4,0,2,0,7,0,1,2,0,0,1,0,2,0,1,3,0,3,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28853,11,0,2,0,4,2,1,0,0,2,0,0,1,0,3,0,0,0,2,2,4,0,2,0,2,1,2,0,0,3,0,0,1,0,3,0,0,0,3,2,9,0,1,0,4,1,1,0,0,4,0,0,2,0,2,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28854,12,0,0,0,5,0,0,2,1,4,2,0,2,1,1,0,4,0,0,0,11,0,0,0,2,0,0,3,1,2,2,0,2,2,3,0,3,0,0,0,12,0,0,0,1,0,0,3,2,4,2,0,2,4,3,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28855,13,1,0,3,0,1,0,0,0,0,0,2,1,0,0,1,3,1,3,0,4,2,0,2,0,2,0,0,0,0,0,3,2,0,0,1,2,1,3,0,10,1,0,4,0,2,0,0,0,0,0,3,1,0,0,3,2,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28856,14,2,2,4,6,0,3,0,0,0,1,0,0,0,1,2,0,0,0,2,12,2,1,2,3,0,3,0,0,0,1,0,0,0,2,1,0,0,0,1,11,1,2,1,6,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28857,15,0,0,0,0,2,0,3,2,4,0,1,0,1,1,1,0,2,0,0,8,0,0,0,0,1,0,1,2,2,0,1,0,4,1,3,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,3,1,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28858,16,0,0,3,6,1,0,3,0,0,1,0,0,4,0,0,0,2,3,1,12,0,0,2,3,1,0,3,0,0,1,0,0,4,0,0,0,2,3,1,10,0,0,1,1,1,0,2,0,0,2,0,0,2,0,0,0,3,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28859,17,2,2,0,0,0,2,0,1,3,2,3,2,0,0,0,4,0,0,0,12,2,2,0,0,0,2,0,1,4,1,1,2,0,0,0,1,0,0,0,10,1,2,0,0,0,3,0,1,4,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28860,18,0,2,0,4,1,2,0,2,0,0,0,0,0,0,1,1,2,0,1,8,0,1,0,1,2,2,0,2,0,0,0,0,0,0,3,2,1,0,1,9,0,2,0,6,2,1,0,2,0,0,0,0,0,0,3,2,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1519,28861,19,2,0,5,0,0,0,2,0,3,0,3,2,2,1,0,0,0,3,0,12,1,0,4,0,0,0,2,0,1,0,1,1,4,2,0,0,0,1,0,8,1,0,5,0,0,0,2,0,1,0,1,2,2,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,2,4,1,5,2,2,,,,
1520,28862,1,3,1,5,2,2,0,0,0,4,2,1,0,0,0,1,0,0,0,0,8,2,1,2,3,2,0,0,0,1,2,3,0,0,0,2,0,0,0,0,8,1,1,2,3,1,0,0,0,3,1,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28863,2,0,0,0,0,0,1,1,2,0,1,0,2,4,0,0,0,1,3,1,1,0,0,0,0,0,3,3,2,0,2,0,1,4,0,0,0,2,3,2,2,0,0,0,0,0,1,3,2,0,1,0,1,1,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28864,3,2,0,0,0,0,0,0,1,3,1,0,0,0,3,1,1,2,0,2,9,1,0,0,0,0,0,0,2,1,1,0,0,0,1,3,2,2,0,1,10,3,0,0,0,0,0,0,1,3,2,0,0,0,3,3,1,2,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28865,4,0,2,4,5,0,3,3,0,0,0,3,1,2,1,0,0,0,0,0,3,0,2,1,3,0,1,1,0,0,0,1,2,2,3,0,0,0,0,0,4,0,1,2,2,0,3,3,0,0,0,1,1,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28866,5,0,0,2,6,1,0,3,2,1,0,0,0,0,1,0,0,0,2,1,4,0,0,4,5,2,0,1,1,1,0,0,0,0,3,0,0,0,3,1,9,0,0,3,5,1,0,2,2,1,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28867,6,3,2,0,0,1,3,0,0,0,2,0,2,0,0,1,0,2,1,0,8,3,1,0,0,1,1,0,0,0,2,0,1,0,0,1,0,2,3,0,3,2,2,0,0,1,2,0,0,0,1,0,2,0,0,2,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28868,7,3,0,0,0,0,0,2,0,0,0,3,0,4,1,2,3,3,1,0,4,1,0,0,0,0,0,3,0,0,0,1,0,3,1,1,2,4,2,0,3,3,0,0,0,0,0,1,0,0,0,3,0,1,3,2,2,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28869,8,0,0,3,0,1,3,0,2,4,1,0,2,2,0,0,4,0,0,0,6,0,0,4,0,1,2,0,2,3,1,0,1,1,0,0,3,0,0,0,8,0,0,4,0,2,1,0,2,1,1,0,2,2,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28870,9,0,1,0,4,0,0,0,0,0,2,2,0,2,3,0,4,0,2,2,7,0,2,0,1,0,0,0,0,0,2,3,0,3,3,0,1,0,1,1,1,0,2,0,3,0,0,0,0,0,1,3,0,1,1,0,2,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28871,10,3,1,4,0,0,0,2,2,0,0,2,2,0,0,3,0,0,0,2,7,3,1,3,0,0,0,1,2,0,0,1,2,0,0,1,0,0,0,1,4,2,2,5,0,0,0,3,1,0,0,3,2,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28872,11,3,0,5,2,1,3,2,0,2,2,0,0,0,0,0,0,2,0,0,10,1,0,2,1,2,2,1,0,4,2,0,0,0,0,0,0,2,0,0,10,2,0,4,3,2,2,3,0,3,1,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28873,12,0,2,0,1,1,0,0,2,1,0,0,1,0,1,3,1,0,0,0,8,0,1,0,5,2,0,0,1,2,0,0,1,0,3,3,4,0,0,0,11,0,2,0,1,2,0,0,2,1,0,0,1,0,1,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28874,13,0,2,5,0,0,1,0,0,3,0,2,0,4,0,0,0,1,2,2,6,0,1,3,0,0,1,0,0,1,0,2,0,4,0,0,0,1,3,2,4,0,2,4,0,0,1,0,0,3,0,2,0,3,0,0,0,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28875,14,1,0,0,3,1,0,0,2,0,0,1,1,3,0,0,0,2,0,2,2,3,0,0,4,2,0,0,1,0,0,1,1,1,0,0,0,3,0,2,6,2,0,0,1,2,0,0,1,0,0,3,1,3,0,0,0,3,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28876,15,0,0,0,0,0,3,1,0,2,1,3,0,0,1,1,3,0,1,0,5,0,0,0,0,0,3,1,0,4,1,1,0,0,2,3,1,0,2,0,4,0,0,0,0,0,1,2,0,2,2,1,0,0,1,1,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28877,16,0,2,3,1,0,0,0,2,0,1,0,0,3,0,1,0,4,3,0,10,0,1,3,1,0,0,0,2,0,1,0,0,3,0,2,0,3,2,0,12,0,1,5,6,0,0,0,1,0,2,0,0,4,0,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28878,17,2,1,0,0,1,3,1,0,0,0,0,1,0,1,0,3,0,0,1,6,1,2,0,0,1,3,3,0,0,0,0,2,0,1,0,1,0,0,2,2,1,2,0,0,2,2,2,0,0,0,0,2,0,2,0,3,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28879,18,3,0,3,3,0,0,0,0,0,0,0,2,0,0,1,1,3,1,1,1,1,0,2,4,0,0,0,0,0,0,0,2,0,0,2,1,4,1,2,6,3,0,1,6,0,0,0,0,0,0,0,2,0,0,3,1,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1520,28880,19,0,0,0,0,1,0,3,1,2,1,2,0,4,2,0,0,4,0,0,2,0,0,0,0,1,0,3,2,3,1,3,0,1,2,0,0,3,0,0,10,0,0,0,0,1,0,2,2,2,1,1,0,2,1,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,1,2,3,3,,,,
1521,28881,1,0,0,0,0,2,0,3,2,0,0,2,0,0,1,0,3,4,2,1,12,0,0,0,0,2,0,2,1,0,0,1,0,0,2,0,3,1,3,2,12,0,0,0,0,2,0,3,1,0,0,2,0,0,3,0,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28882,2,3,2,1,3,0,1,0,0,4,1,0,1,0,0,3,0,0,0,0,3,3,1,5,4,0,3,0,0,4,1,0,2,0,0,1,0,0,0,0,11,1,2,2,3,0,3,0,0,4,2,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28883,3,0,0,0,0,2,1,1,0,0,1,0,2,1,0,3,1,2,0,0,1,0,0,0,0,1,1,3,0,0,1,0,1,2,0,1,2,4,0,0,5,0,0,0,0,1,2,1,0,0,2,0,1,3,0,2,4,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28884,4,0,2,5,2,0,0,0,2,3,0,0,0,1,3,0,0,1,0,2,5,0,1,3,5,0,0,0,2,2,0,0,0,3,3,0,0,3,0,1,10,0,1,1,4,0,0,0,1,1,0,0,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28885,5,1,1,3,0,2,0,0,1,0,0,3,2,0,0,0,3,0,2,0,1,1,2,1,0,1,0,0,2,0,0,1,2,0,0,0,4,0,3,0,2,1,2,5,0,1,0,0,2,0,0,3,2,0,0,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28886,6,1,0,0,6,0,1,1,0,1,0,1,0,0,2,1,0,0,1,0,11,2,0,0,3,0,2,1,0,2,0,3,0,0,1,1,0,0,2,0,8,3,0,0,2,0,3,1,0,3,0,1,0,0,1,2,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28887,7,0,0,0,0,1,2,0,1,0,2,0,1,2,1,2,0,0,0,2,6,0,0,0,0,1,3,0,1,0,1,0,1,4,3,1,0,0,0,2,7,0,0,0,0,1,1,0,1,0,2,0,1,2,2,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28888,8,3,1,5,0,0,0,1,0,0,1,1,0,4,0,0,4,0,0,2,3,3,2,4,0,0,0,2,0,0,1,3,0,3,0,0,1,0,0,1,8,1,2,2,0,0,0,3,0,0,1,3,0,4,0,0,4,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28889,9,0,0,0,3,0,0,0,0,4,1,2,1,0,0,0,3,1,2,2,3,0,0,0,1,0,0,0,0,3,2,3,1,0,0,0,4,1,3,2,3,0,0,0,3,0,0,0,0,4,1,3,2,0,0,0,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28890,10,2,0,2,0,2,1,2,2,3,0,0,0,1,0,0,0,1,0,0,2,3,0,4,0,2,1,2,1,1,0,0,0,1,0,0,0,4,0,0,3,2,0,2,0,2,3,2,2,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28891,11,0,2,4,2,2,0,0,0,0,0,0,0,0,3,3,2,3,3,0,6,0,2,1,1,1,0,0,0,0,0,0,0,0,3,3,4,2,2,0,4,0,1,5,4,1,0,0,0,0,0,0,0,0,3,1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28892,12,0,0,0,2,0,3,3,1,0,2,1,1,1,0,0,0,0,1,0,9,0,0,0,4,0,2,1,2,0,2,1,2,1,0,0,0,0,3,0,9,0,0,0,4,0,3,3,2,0,1,2,2,2,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28893,13,3,2,0,0,0,0,0,0,2,1,3,0,0,2,1,0,1,0,2,11,2,1,0,0,0,0,0,0,3,1,3,0,0,3,3,0,4,0,2,9,1,2,0,0,0,0,0,0,3,2,2,0,0,1,1,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28894,14,2,0,2,0,0,0,0,2,2,0,0,1,0,2,0,4,0,2,1,10,3,0,3,0,0,0,0,2,3,0,0,1,0,1,0,2,0,3,1,12,1,0,2,0,0,0,0,2,3,0,0,1,0,2,0,1,0,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
1521,28895,15,0,1,0,5,2,1,2,0,0,0,0,0,2,0,2,4,0,0,2,9,0,1,0,3,2,3,1,0,0,0,0,0,2,0,3,3,0,0,2,9,0,1,0,5,1,2,3,0,0,0,0,0,4,0,2,3,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,1,4,4,1,2,6,,,,
